#separator:tab
#html:false
#tags column:13
אִימָא	mom		נ	n			אִימָּהוֹת	sing. less formal than אֵם	אימא שלי שוכנת בתל אביב.‏My mother resides in Tel Aviv.			DL::01 DL::Letters1 HfS::0::1 HfS::1::28
צִ׳יפְּס	chips, fries		ז	n			צִיפְּסִים			צריכה קבועה של צ'יפס יכולה לְהוֹבִיל בעיות משקל.‏Regular consumption of chips can lead to weight problems.	🍟	HfS::0::7
צֶ'כִית	Czech	lang.	נ	n				"Proto-Slavic root *čel-, ""member of the people; kinsman"""		קַייֶּמֶת גם האֶפְשָׁרוּת לקחת שיעורי צ'כית בסיסיים בִּמְיוּחָד.‏You also have the choice to take fundamental Czech lessons.	🇨🇿	DL::38 DL::Languages HfS::0::7
צֵ'לוֹ	cello		ז	n						המוסיקה מְבוּצַּעַת על הבמה בפְּסַנְתֵּר, צ'לו ושני כִּינּוֹרוֹת.‏The music is performed on stage on piano, cello and two violins.		HfS::0::7
צֶ׳מְבָּלוֹ	harpsichord		ז	n			צֶ'מְבָּלוֹאִים			"מְכוֹנַת הכְּתִיבָה הראשונה נִקְרְאָה במָקוֹר ""צ'מבלו הכְּתִיבָה"".‏The first typewriter was originally called ""the writing harpsichord."""		HfS::0::7
קוֹנְצֶ'רטוֹ	concerto		ז					music for 1+ solo instruments & orchestra		בגיל 10 הוא כבר ניגן קונצ'רטו בציבור.‏At the age of ten he already played a public concerto.		HfS::0::7
קֶטְשׁוֹפּ	ketchup		ז	n				"etym. unknown, likely from Malay kicap via Min Nan Chinese like kôechiap, ""tomato sauce"""		חשבתי שכֶּתֶם הקטשופ לְעוֹלָם לא יוּסַר מחוּלְצַת הפּוֹלוֹ.‏I thought that ketchup stain would never come out of the polo shirt.		HfS::0::7
שְׁנֵים עָשָׂר	12		ז	"#"						יש לְפָחוֹת עוד שנים עשר בניינים באזור.‏There's at least a dozen other buildings in the area.		DL::17 DL::Numbers HfS::0::7
אַחַת עֶשְרֵה	11		נ					אַחַת1		אני לומדת משְׁמוֹנֶה עד אחת עשרה.‏I study from eight to eleven [o'clock].		DL::17 DL::Numbers HfS::0::7
מוֹרֶה	teacher, instructor, educator		ז	n	י־ר־ה		מוֹרָה		למד עם מורה מקוון.‏Study with an online tutor.מורה קפדןstrict teacherמורה בכיתהteacher in a classroomמצפן מורה צפונהcompass points north	המורה תפס אותי.‎The teacher caught me.המורה! הוא מרביץ לי!‏Teacher! He hit me!אל תלחש, המורה לא מרשה.‏Don't whisper, the teacher doesn't allow it.הם אוהבים לשגע את המורה.‏They like to drive the teacher crazy.התלמידים לא אוהבים את המורה, היא מפחידה אותם.‏The pupils don’t like the teacher, she scares them.	👨🏼‍🏫👩🏾‍🏫	DL::32 DL::Education HfS::0::3 י::ר::ה
רַדְיוֹ	radio		ז	n					רדיו ניידportable radio	אני אוהב להאזין לרדיו.‏I like listening to the radio.		DL::35 DL::Objects HfS::0::3
עוּגָה	cake		נ	n			עוּגוֹת		גם אני אוהב עוגה.‏I also like cake.	אפיתי עוגה.‏I've baked a cake.שמרנו לך חתיכת עוגה.‏We saved [kept] you a piece of cake.אימא עשתה עוגה לשבת.‏Mother made a cake for Shabbat.העוגה במקרר היא לשבת.‏The cake in the fridge is for Shabbat.העכברים אכלו את העוגה.‏The mice ate the cake.תחלק[י] את העוגה לילדים.‏Share out the cake among the children.אימא נתנה לך חתיכת עוגה?‏Did mother give you a piece of cake?אימא אפתה עוגה, בואו מהר!‏Mother's baked a cake, come quickly!היא ציפתה את העוגה בשוקולד.‏She coated the cake with chocolate.איזה מין עוגה היית עושה, חוכם?‏What kind of cake would you make, wise guy?השכנה אמרה שהיא ת'אפה עוגה למסיבה.‏The neighbor said she'd bake a cake for the party.	🎂	DL::03 DL::10 DL::Letters3 DL::Plurals HfS::0::4
מַה נִשְׁמַע?	what's up?			phr	שׁ־מ־ע			נִשְׁמַע(he) is heard how's it going?, how are you?, …		מה נשמע, מוּכָן לבית הספר?‏How's it going? Ready for school?		DL::04 DL::Phrases HfS::0::4 שׁ::מ::ע
נָעִים מְאוֹד	"""nice to meet you"""	pleased …		phr				very pleasant		נא להכיר: מר שטרן. – נעים מאוד.‏Allow me to introduce [Please know] Mr. Stern. – Pleased to meet you [very pleasant].הרשו לי להציג לפניכם את מר… – נעים מאוד!‏Allow me to introduce to you Mr. … – Pleased to meet you!		HfS::0::4
לַעֲשׂוֹת חַיִּים	to have fun	make merry	פָּעַ	v			עוֹשֶׂהoseעוֹשָׂהosaעוֹשִׂיםosimעוֹשׂוֹתosotעָשִׂיתִיasitiעָשִׂינוּasinuעָשִׂיתָasitaעָשִׂיתasitעֲשִׂיתֶםasitemעֲשִׂיתֶןasitenעָשָׂהasaעָשְׂתָהastaעָשׂוּasuאֶעֱשֶׂהe'eseנַעֲשֶׂהna'aseתַּעֲשֶׂהta'aseתַּעֲשִׂיta'asiתַּעֲשׂוּta'asuתַּעֲשֶׂינָהta'asenaיַעֲשֶׂהya'aseתַּעֲשֶׂהta'aseיַעֲשׂוּya'asuעֲשֵׂה!‏ase!עֲשִׂי!‏asi!עֲשׂוּ!‏asu!עֲשֶׂינָה!‏asena!	a good time, … חַיִּיםlife		כל המַטָּרָה בטיול הזה זה לעשות חיים.‏The whole point of the trip is to have fun.		HfS::0::4
אֶלֶקְטְרוֹנִיקָה	electronics		נ	n						תנסה להשתמש פחות בטלפונים סְלוּלָרִיִּים ומוּצְרֵי אלקטרוניקה אחרים.‏Try to lower the use of cell phones and other electronic[ product]s.		HfS::0::4
סָלָט	salad		ז	n			סָלָטִים	"Latin saliō""salt"""		סלט הקיסר מכיל יותר קָלוֹרִיּוֹת מאשר ההמבורגר.‏The Caesar Salad contains more calories than the hamburger.	🥗	DL::08 DL::Food1 HfS::0::4
קוֹמוּנִיקַצְיָה	communication		נ	n						"כאשר עֲצַבִּים ""נִתְפָּשִׂים"", יֶשְׁנָם הַפְרָעוֹת במַעֲרֶכֶת קומוניקציה חִיּוּנִית זו.‏When nerves become ""pinched,"" these are disturbances within this vital communication system."		HfS::0::4
קוֹנְצֶרְט	concert		ז	n			קוֹנְצֶרְטִים			"בפברואר 1948 קִייְּמָה התִּזְמוֹרֶת את קונצרט הפְּתִיחָה שלה, בנִיצּוּחַ מָאֶסְטְרוֹ סאונג-טה קים.‏In February 1948, the orchestra performed its opening concert, conducted by Seong-Tae Kim. [""…, in the conduction of maestro …""]"		DL::63 DL::Music HfS::0::4
שׁוֹקוֹלָד	chocolate		ז	n				"early Modern Hebrew: שוקולדה from some Nahuatl (chocol, ""stick for preparing choc."" + ātl, “water”: used to be drunken) or Yucatec Maya (chocol, ""hot"")"	שוקולד הוא מתוק.‏Chocolate is sweet.	בִּירַת בלגיה היא גם הבִּירָה העוֹלָמִית של השׁוֹקוֹלָד.‏Belgium's capital is also the global capital of chocolate.	🍫	DL::08 DL::Food1 HfS::0::4
דִיסְנִילֶנד	Disneyland		נ	n						דיסנילנד פריז הוא לְלֹא סָפֵק אחד מפַּארְקֵי השַׁעְשׁוּעִים הפּוֹפּוּלָארִיִּים ביותר באֵירוֹפָּה.‏Disneyland Paris is undoubtedly one of the most popular entertainment parks in Europe.		HfS::0::4
טוֹקְיוֹ	Tōkyō		נ	n				東京eastern capital	טוקיו נהדרת.‏Tokyo is great.			HfS::0::4
יְרוּשָׁלַיִם	Jerusalem		נ	n				Western Semitic *Urušalimmi *uru (house, town) + *salim (peace / Canaanite god of twilight)	ירושלים היא אחת מן הערים העתיקות בתבל, וישנם היסטוריונים הטוענים כי ראתה 52 התקפות, 42 כיבושים, 23 מצורים ושני חורבנות.‏Jerusalem is one of the oldest cities in the world, and there are historians who claim that has seen 52 attacks, 42 occupations, 23 sieges and two destructions.			DL::29 DL::Places HfS::0::4
לוֹמַר	to say, tell		פָּעַ	v	א־מ־ר		אוֹמֵרomerאוֹמֶרֶתomeretאוֹמְרִיםomrimאוֹמְרוֹתomrotאָמַרְתִּיamartiאָמַרְנוּamarnuאָמַרְתָּamartaאָמַרְתְּamartאֲמַרְתֶּםamartemאֲמַרְתֶּןamartenאָמַרamarאָמְרָהamraאָמְרוּamruאוֹמַרomarנֹאמַרnomarתֹּאמַרtomarתֹּאמְרִיtomriתֹּאמְרוּtomruתֹּאמַרְנָהtomarnaיֹאמַרyomarתֹּאמַרtomarיֹאמְרוּyomruאֱמוֹר!‏emor!אִמְרִי!‏imri!אִמְרוּ!‏imru!אֱמוֹרְנָה!‏emorna!	mostly only for past & present for infinitive, future & imperative: לְהַגִּיד	אמרתי לך!‏I told you so!אל תאמר דבר!‏Don't talk!אם אתה אומר.‏If you say so.מה בדיוק אמרתי?‏What did I just say?שים לב למה שאתה אומר.‏Watch your mouth.יש משהו במה שאתה אומר.‏You have a point there.פשוט תעשה מה שאני אומר.‏Just do what I say.הבנתי לגמרי את כל מה שאמרת.‏I completely understood everything you said.סליחה. זה אמור להיות המושב שלי.‏Excuse me. This is supposed to be my seat.משפחה זה אומר שאף אחד לא נשאר מאחור או נשכח.‏Family means no one gets left behind or forgotten.אמרו לי שתהיה קבלת פנים יפה, אבל לא דובים ולא יער!‏I was told that there's going to be a nice reception, but there was none of that!אמור בקול כיצד נקראת כל פעולה שאתה מבצע בשפה שאתה לומד.‏Say every action you make in the  language you're learning out loud.האסיר נשפט למאסר עולם אך הוא ממשיך לומר שהוא נקי כפיים.‏The prisoner has been sentenced for life but he keeps saying that he is innocent.			DL::45 DL::Infinitives1 HfS::1::01 א::מ::ר
לְהָבִין	to understand		הִפְ	v	ב־י־ן		מֵבִיןmevinמְבִינָהmevinaמְבִינִיםmevinimמְבִינוֹתmevinotהֵבַנְתִּיhevanti הֲבִינוֹתִיhavinotiהֵבַנּוּhevannu הֲבִינוֹנוּhavinonuהֵבַנְתָּhevanta הֲבִינוֹתָhavinotaהֵבַנְתְּhevant הֲבִינוֹתhavinotהֲבַנְתֶּםhavantem הֲבִינוֹתֶםhavinotemהֲבַנְתֶּןhavanten הֲבִינוֹתֶןhavinotenהֵבִיןhevinהֵבִינָהhevinaהֵבִינוּhevinuאָבִיןavinנָבִיןnavinתָּבִיןtavinתָּבִינִיtaviniתָּבִינוּtavinuתָּבֵנָּהtavenna תְּבִינֶינָהtevinenaיָבִיןyavinתָּבִיןtavinיָבִינוּyavinuהָבֵן!‏haven!הָבִינִי!‏havini!הָבִינוּ!‏havinu!הָבֵנָּה!‏havenna!		אני מבינה.‏I understand.אני לא מבין.‏I don't understand.אם אני מבין נכון.‏If I understand correctly.הבנתי לגמרי את כל מה שאמרת.‏I completely understood everything you said.הבנתי שאני לא טוב בשפות בכל מקרה.‏I realized I am not good at languages anyway.תלמידי בית הספר היסודי הבינו את השאלה.‏The elementary school students understood the question.אי-אפשר להבין שפה אחת בלי להבין לפחות שתיים.‏You can never understand one language until you understand at least two.אבין באופן מוחלט סרט אחד בעברית על ידי כך שאצפה בו כל יום.‏I'll fully understand one Hebrew movie by watching it every day.מתישהו בחיים את תביני שיש אנשים שיכולים להישאר בליבך אבל לא בחייך.‏At some point in your life, you will become aware that some people can stay in your heart but not in your life.אני מתעקש על תרגול יומיומי על ידי דיבור עם המשפחה או הכלבים שלי, למרות שהם לא מבינים אותי.‏I am persistent in practicing everyday by talking to my family or my dogs, even though they don't understand me.	אתה מבין עברית?‏Do you understand Hebrew?לא הִצְלַחְתִּי להבין את זה.‏I didn't manage to understand it.		DL::46 DL::Infinitives2 HfS::1::01 ב::י::ן
לְהִצְטַעֵר	to be sorry, disappointed, regret		הִתְ	v	צ־ע־ר		מִצְטַעֵרmitzta'erמִצְטַעֶרֶתmitzta'eretמִצְטַעֲרִיםmitzta'arimמִצְטַעֲרוֹתmitzta'arotהִצְטַעַרְתִּיhitzta'artiהִצְטַעַרְנוּhitzta'arnuהִצְטַעַרְתָּhitzta'artaהִצְטַעַרְתְּhitzta'artהִצְטַעַרְתֶּםhitzta'artemהִצְטַעַרְתֶּןhitzta'artenהִצְטַעֵרhitzta'erהִצְטַעֲרָהhitzta'araהִצְטַעֲרוּhitzta'aruאֶצְטַעֵרetzta'erנִצְטַעֵרnitzta'erתִּצְטַעֵרtitzta'erתִּצְטַעֲרִיtitzta'ariתִּצְטַעֲרוּtitzta'aruתִּצְטַעֵרְנָהtitzta'ernaיִצְטַעֵרyitzta'erתִּצְטַעֵרtitzta'erיִצְטַעֲרוּyitzta'aruהִצְטַעֵר!‏hitzta'er!הִצְטַעֲרִי!‏hitzta'ari!הִצְטַעֲרוּ!‏hitzta'aru!הִצְטַעֵרְנָה!‏hitzta'erna!		אֲנִי מִצטַעֵר, יש לי כבר תוכניות.‏Sorry, I already have plans.אני נורא מצטער, אבל יש לי עוד פגישה.‏I'm terribly sorry, but I have another appointment.מצטער, אני אהיה מחוץ לעיר באותו הזמן.‏Sorry, I will be out of town at that time.אני מצטער, אבל הרגע שברתי את זוג המשקפיים האהוב עליך.‏I'm sorry, but I've just broken your favorite pair of glasses.באביב החקלאים כבר יודעים אם אפשר לשמוח אל פירות וירקות הקיץ, או להצטער שאינ מספיק פירות וירקות.‏In the spring the farmers already know if you can be happy about summer fruits and vegetables, or lamenting that there is not enough fruits and vegetables.	אֲנִי מִצְטַעֵר.‏I'm sorry.		DL::55 DL::Feelings HfS::1::01 צ::ע::ר
